ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
713,koeguxwg,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
714,koeguxwg,Table13,Adj is not verb & NAdj & NNum,12-8,,
715,mursimuz,Table7,Adj is not verb & NAdj,8-4,,
716,mursimuz,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
717,mursimuz,Table13,Adj is not verb & NAdj & NNum,12-8,,
718,gaahmgtbi,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
719,gaahmgtbi,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
720,nyimangnyi,Table7,Adj is not verb & NAdj,8-4,,
721,temeinteq,Table7,Adj is not verb & NAdj,8-4,,
722,temeinteq,Table13,Adj is not verb & NAdj & NNum,12-8,,
723,tamatma,Table7,Adj is not verb & NAdj,8-4,,
724,shattshj,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
725,laggoriliu,Table1,N-Dem-A-Num,1-8,,hh:w:Alamin:Laggori[23]
726,laggoriliu,Table3,Adj is not verb & Adj closer to noun than Num,4-3,,
727,laggoriliu,Table4,Adj is not verb & Adj further from noun than Dem,5-4,,
728,laggoriliu,Table5,Lg lacks numeral classifiers & Num further from noun than Dem,6-4,,
729,laggoriliu,Table6,Lg lacks numeral classifiers & Adj closer to noun than Num,7-3,,
730,laggoriliu,Table7,Adj is not verb & NAdj,8-4,,
731,laggoriliu,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
732,laggoriliu,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
733,laggoriliu,Table13,Adj is not verb & NAdj & NNum,12-8,,
734,shillukshk,Table7,Adj is not verb & NAdj,8-4,,
735,shillukshk,Table13,Adj is not verb & NAdj & NNum,12-8,,
736,anywaanu,Table7,Adj is verb & NAdj,8-2,,
737,anywaanu,Table13,Adj is verb & NAdj & NNum,12-4,,
738,luoluo,Table1,N-Num-A-Dem,1-9,,"hh:g:Omondi:Dholuo[71, 123, 245]"
739,luoluo,Table3,Adj is verb & Adj further from noun than Num,4-2,,
740,luoluo,Table4,Adj is verb & Adj closer to noun than Dem,5-1,,
741,luoluo,Table7,Adj is verb & NAdj,8-2,,
742,luoluo,Table13,Adj is verb & NAdj & NNum,12-4,,
743,langolaj,Table1,N-Num-A-Dem,1-9,,hh:g:Noonan:Lango:1981[154]
744,acholiach,Table4,Adj is not verb & Adj closer to noun than Dem,5-3,,
745,acholiach,Table5,Lg lacks numeral classifiers & Num closer to noun than Dem,6-3,,
746,acholiach,Table7,Adj is not verb & NAdj,8-4,,
747,acholiach,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
748,acholiach,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
749,acholiach,Table13,Adj is not verb & NAdj & NNum,12-8,,
750,baribfa,Table1,Dem-N-A-Num,1-3,,"hh:g:Spagnolo:Bari[58, 75, 85]"
751,baribfa,Table3,Adj is not verb & Adj closer to noun than Num,4-3,,
752,baribfa,Table7,Adj is not verb & NAdj,8-4,,
753,baribfa,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
754,baribfa,Table13,Adj is not verb & NAdj & NNum,12-8,,
755,maasaimas,Table7,Adj is not verb & NAdj,8-4,,
756,maasaimas,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
757,maasaimas,Table13,Adj is not verb & NAdj & NNum,12-8,,
758,camussaq,Table1,Dem-N-Num-A,1-7,,hh:s:Heine:Camus[109]
759,camussaq,Table6,Lg lacks numeral classifiers & Adj further from noun than Num,7-4,,
760,camussaq,Table8,Lg lacks numeral classifiers & Num and Dem occur on different sides of noun,9-4,,
761,camussaq,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
762,nyangatomnnj,Table1,N-A-Num-Dem,1-1,,hh:s:SchroderKadanya:Nyangatom[20]
763,nyangatomnnj,Table5,Lg lacks numeral classifiers & Num closer to noun than Dem,6-3,,
764,nyangatomnnj,Table6,Lg lacks numeral classifiers & Adj closer to noun than Num,7-3,,
765,nyangatomnnj,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
766,nyangatomnnj,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
767,turkanatuv,Table1,N-A-Num-Dem,1-1,,hh:g:Dimmendaal:Turkana[206]
768,turkanatuv,Table3,Adj is verb & Adj closer to noun than Num,4-1,,
769,turkanatuv,Table4,Adj is verb & Adj closer to noun than Dem,5-1,,
770,turkanatuv,Table5,Lg lacks numeral classifiers & Num closer to noun than Dem,6-3,,
771,turkanatuv,Table6,Lg lacks numeral classifiers & Adj closer to noun than Num,7-3,,
772,turkanatuv,Table7,Adj is verb & NAdj,8-2,,
773,turkanatuv,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
774,turkanatuv,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
775,turkanatuv,Table13,Adj is verb & NAdj & NNum,12-4,,
776,sebeikpz,Table7,Adj is not verb & NAdj,8-4,,
777,sebeikpz,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
778,sebeikpz,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
779,sebeikpz,Table13,Adj is not verb & NAdj & NNum,12-8,,
780,pokotpko,Table7,Adj is not verb & NAdj,8-4,,
781,pokotpko,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
782,pokotpko,Table13,Adj is not verb & NAdj & NNum,12-8,,
783,ikikx,Table1,N-Dem-Num-A,1-10,,hh:hv:Serzisko:Kuliak[391];hh:g:Heine:Ik[86]
784,ikikx,Table3,Adj is verb & Adj further from noun than Num,4-2,,
785,ikikx,Table4,Adj is verb & Adj further from noun than Dem,5-2,,
786,ikikx,Table5,Lg lacks numeral classifiers & Num further from noun than Dem,6-4,,
787,ikikx,Table6,Lg lacks numeral classifiers & Adj further from noun than Num,7-4,,
788,ikikx,Table7,Adj is verb & NAdj,8-2,,
789,ikikx,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
790,ikikx,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
791,ikikx,Table13,Adj is verb & NAdj & NNum,12-4,,
792,soteu,Table1,N-Dem-Num-A,1-10,,hh:hv:Serzisko:Kuliak[391]
793,soteu,Table3,Adj is verb & Adj further from noun than Num,4-2,,
794,soteu,Table4,Adj is verb & Adj further from noun than Dem,5-2,,
795,soteu,Table5,Lg lacks numeral classifiers & Num further from noun than Dem,6-4,,
796,soteu,Table6,Lg lacks numeral classifiers & Adj further from noun than Num,7-4,,
797,soteu,Table7,Adj is verb & NAdj,8-2,,
798,soteu,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
799,soteu,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
800,soteu,Table13,Adj is verb & NAdj & NNum,12-4,,
801,bakainsudanbdh,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
802,bakainsudanbdh,Table9,Lg lacks numeral classifiers & Num and Adj occur on different sides of noun,10-4,,
803,ngambaysba,Table7,Adj is not verb & NAdj,8-4,,
804,ngambaysba,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
805,ngambaysba,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
806,ngambaysba,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
807,ngambaysba,Table13,Adj is not verb & NAdj & NNum,12-8,,
808,mbaymyb,Table7,Adj is not verb & NAdj,8-4,,
809,mbaymyb,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
810,mbaymyb,Table13,Adj is not verb & NAdj & NNum,12-8,,
811,karaincentralafricanrepublickah,Table7,Adj is not verb & NAdj,8-4,,
812,karaincentralafricanrepublickah,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
813,karaincentralafricanrepublickah,Table13,Adj is not verb & NAdj & NNum,12-8,,
814,yuluyul,Table7,Adj is not verb & NAdj,8-4,,
815,yuluyul,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
816,yuluyul,Table13,Adj is not verb & NAdj & NNum,12-8,,
817,morumgd,Table4,Adj is not verb & Adj closer to noun than Dem,5-3,,
818,morumgd,Table7,Adj is not verb & NAdj,8-4,,
819,morumgd,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
820,morumgd,Table13,Adj is not verb & NAdj & NNum,12-8,,
821,logotilog,Table1,N-A-Num-Dem,1-1,The claim that the adjective precedes the numeral and demonstrative is based on Irumu (1986: 250). The claim that the demonstrative follows the numeral is based on Tucker (1940: 289).,hh:hvtyp:Tucker:Madi[289];hh:g:Irumu:Logoti[250]
822,lugbaralgg,Table4,Adj is not verb & Adj closer to noun than Dem,5-3,,
823,lugbaralgg,Table7,Adj is not verb & NAdj,8-4,,
824,lugbaralgg,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
825,lugbaralgg,Table13,Adj is not verb & NAdj & NNum,12-8,,
826,madimhi,Table7,Adj is not verb & NAdj,8-4,,
827,madimhi,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
828,madimhi,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
829,madimhi,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
830,madimhi,Table13,Adj is not verb & NAdj & NNum,12-8,,
831,mamvumdi,Table7,Adj is not verb & NAdj,8-4,,
832,mamvumdi,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
833,mamvumdi,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
834,mamvumdi,Table13,Adj is not verb & NAdj & NNum,12-8,,
835,mangbetumdj,Table7,Adj is not verb & NAdj,8-4,,
836,mangbetumdj,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
837,mangbetumdj,Table13,Adj is not verb & NAdj & NNum,12-8,,
838,lenduled,Table7,Adj is not verb & AdjN,8-3,,
839,lenduled,Table13,Adj is not verb & AdjN & NumN,12-5,,
840,ngitiniy,Table7,Adj is not verb & AdjN,8-3,,
841,ngitiniy,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
842,ngitiniy,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
843,ngitiniy,Table13,Adj is not verb & AdjN & NumN,12-5,,
844,kreshkrs,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
845,ajaaja,Table7,Adj is not verb & AdjN,8-3,,
846,bertawti,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
847,bertawti,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
848,kunamakun,Table1,N-A-Num-Dem,1-1,,hh:s:Thompson:Kunama[304]
849,kunamakun,Table3,Adj is not verb & Adj closer to noun than Num,4-3,,
850,kunamakun,Table4,Adj is not verb & Adj closer to noun than Dem,5-3,,
851,kunamakun,Table5,Lg lacks numeral classifiers & Num closer to noun than Dem,6-3,,
852,kunamakun,Table6,Lg lacks numeral classifiers & Adj closer to noun than Num,7-3,,
853,kunamakun,Table7,Adj is not verb & NAdj,8-4,,
854,kunamakun,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
855,kunamakun,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
856,kunamakun,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
857,kunamakun,Table13,Adj is not verb & NAdj & NNum,12-8,,
858,gwamakmq,Table1,N-A-Num-Dem,1-1,,hh:s:KievitRobertson:Gwama[85-86]
859,gwamakmq,Table3,Adj is not verb & Adj closer to noun than Num,4-3,,
860,gwamakmq,Table4,Adj is not verb & Adj closer to noun than Dem,5-3,,
861,gwamakmq,Table5,Lg lacks numeral classifiers & Num closer to noun than Dem,6-3,,
862,gwamakmq,Table6,Lg lacks numeral classifiers & Adj closer to noun than Num,7-3,,
863,gwamakmq,Table7,Adj is not verb & NAdj,8-4,,
864,gwamakmq,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
865,gwamakmq,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
866,gwamakmq,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
867,gwamakmq,Table13,Adj is not verb & NAdj & NNum,12-8,,
868,aariaiw,Table7,Adj is not verb & NAdj,8-4,,
869,aariaiw,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
870,aariaiw,Table13,Adj is not verb & NAdj & NNum,12-8,,
871,dimedim,Table7,Adj is not verb & NAdj,8-4,,
872,dimedim,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
873,dimedim,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
874,dimedim,Table10,Adjs are not verbs & RelN & NAdj,11-2,,
875,dimedim,Table13,Adj is not verb & NAdj & NNum,12-8,,
876,dizimdx,Table7,Adj is not verb & NAdj,8-4,,
877,dizimdx,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
878,dizimdx,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
879,dizimdx,Table13,Adj is not verb & NAdj & NNum,12-8,,
880,northernmaomyf,Table1,Dem-Num-A-N,1-2,,hh:g:Ahland:Northern-Mao[309]
881,northernmaomyf,Table3,Adj is verb & Adj closer to noun than Num,4-1,,
882,northernmaomyf,Table4,Adj is verb & Adj closer to noun than Dem,5-1,,
883,northernmaomyf,Table5,Lg lacks numeral classifiers & Num closer to noun than Dem,6-3,,
884,northernmaomyf,Table6,Lg lacks numeral classifiers & Adj closer to noun than Num,7-3,,
885,northernmaomyf,Table7,Adj is verb & AdjN,8-1,,
886,northernmaomyf,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
887,northernmaomyf,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
888,northernmaomyf,Table13,Adj is verb & AdjN & NumN,12-1,,
889,yemsajnj,Table1,Dem-Num-A-N,1-2,,hh:g:Lamberti:Yemsa[270]
890,yemsajnj,Table3,Adj is not verb & Adj closer to noun than Num,4-3,,
891,yemsajnj,Table4,Adj is not verb & Adj closer to noun than Dem,5-3,,
892,yemsajnj,Table5,Lg lacks numeral classifiers & Num closer to noun than Dem,6-3,,
893,yemsajnj,Table6,Lg lacks numeral classifiers & Adj closer to noun than Num,7-3,,
894,yemsajnj,Table7,Adj is not verb & AdjN,8-3,,
895,yemsajnj,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
896,yemsajnj,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
897,yemsajnj,Table10,Adjs are not verbs & RelN & AdjN,11-1,,
898,yemsajnj,Table13,Adj is not verb & AdjN & NumN,12-5,,
899,maalemdy,Table7,Adj is not verb & AdjN,8-3,,
900,maalemdy,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
901,maalemdy,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
902,maalemdy,Table10,Adjs are not verbs & RelN & AdjN,11-1,,
903,maalemdy,Table13,Adj is not verb & AdjN & NumN,12-5,,
904,wolayttawal,Table5,Lg lacks numeral classifiers & Num closer to noun than Dem,6-3,,
905,wolayttawal,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
906,wolayttawal,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
907,kullodwr,Table1,Dem-Num-A-N,1-2,,hh:s:Allan:Kullo[328]
908,kullodwr,Table3,Adj is not verb & Adj closer to noun than Num,4-3,,
909,kullodwr,Table4,Adj is not verb & Adj closer to noun than Dem,5-3,,
910,kullodwr,Table5,Lg lacks numeral classifiers & Num closer to noun than Dem,6-3,,
911,kullodwr,Table6,Lg lacks numeral classifiers & Adj closer to noun than Num,7-3,,
912,kullodwr,Table7,Adj is not verb & AdjN,8-3,,
913,kullodwr,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
914,kullodwr,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
915,kullodwr,Table10,Adjs are not verbs & RelN & AdjN,11-1,,
916,kullodwr,Table13,Adj is not verb & AdjN & NumN,12-5,,
917,gamogmv,Table1,Dem-Num-A-N,1-2,,hh:g:Taylor:Gamo[59]
918,gamogmv,Table3,Adj is not verb & Adj closer to noun than Num,4-3,,
919,gamogmv,Table4,Adj is not verb & Adj closer to noun than Dem,5-3,,
920,gamogmv,Table7,Adj is not verb & AdjN,8-3,,
921,gamogmv,Table10,Adjs are not verbs & RelN & AdjN,11-1,,
922,gamogmv,Table13,Adj is not verb & AdjN & NumN,12-5,,
923,kooretekqy,Table7,Adj is not verb & NAdj,8-4,,
924,kooretekqy,Table10,Adjs are not verbs & RelN & NAdj,11-2,,
925,kooretekqy,Table13,Adj is not verb & NAdj & NNum,12-8,,
926,zaysezay,Table7,Adj is not verb & AdjN,8-3,,
927,zaysezay,Table10,Adjs are not verbs & RelN & AdjN,11-1,,
928,zaysezay,Table13,Adj is not verb & AdjN & NumN,12-5,,
929,copticcop,Table4,Adj is not verb & Adj closer to noun than Dem,5-3,,
930,copticcop,Table7,Adj is not verb & NAdj,8-4,,
931,copticcop,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
932,copticcop,Table13,Adj is not verb & NAdj & NumN,12-7,,
933,berbersiwasiz,Table7,Adj is not verb & NAdj,8-4,,
934,berbermiddleatlastzm,Table7,Adj is not verb & NAdj,8-4,,
935,berbermiddleatlastzm,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
936,berbermiddleatlastzm,Table13,Adj is not verb & NAdj & NumN,12-7,,
937,ghadamesgha,Table7,Adj is verb & NAdj,8-2,,
938,ghadamesgha,Table13,Adj is verb & NAdj & NumN,12-3,,
939,berberrifrif,Table7,Adj is not verb & NAdj,8-4,,
940,berberrifrif,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
941,berberrifrif,Table13,Adj is not verb & NAdj & NumN,12-7,,
942,berberfiguiggrr,Table7,Adj is not verb & NAdj,8-4,,
943,berberfiguiggrr,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
944,berberfiguiggrr,Table13,Adj is not verb & NAdj & NumN,12-7,,
945,tamashektaq,Table7,Adj is verb & NAdj,8-2,,
946,tamashektaq,Table8,Lg lacks numeral classifiers & Num and Dem occur on different sides of noun,9-4,,
947,tamashektaq,Table9,Lg lacks numeral classifiers & Num and Adj occur on different sides of noun,10-4,,
948,tamashektaq,Table13,Adj is verb & NAdj & NumN,12-3,,
949,masamcn,Table7,Adj is not verb & NAdj,8-4,,
950,masamcn,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
951,masamcn,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
952,masamcn,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
953,masamcn,Table13,Adj is not verb & NAdj & NNum,12-8,,
954,lelellk,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
955,lelellk,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
956,keraker,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
957,keraker,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
958,terattr,Table4,Adj is not verb & Adj closer to noun than Dem,5-3,,
959,terattr,Table7,Adj is not verb & NAdj,8-4,,
960,terattr,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
961,terattr,Table13,Adj is not verb & NAdj & NNum,12-8,,
962,margimrt,Table4,Adj is not verb & Adj closer to noun than Dem,5-3,,
963,margimrt,Table7,Adj is not verb & NAdj,8-4,,
964,margimrt,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
965,margimrt,Table13,Adj is not verb & NAdj & NNum,12-8,,
966,lamanghia,Table7,Adj is verb & NAdj,8-2,,
967,lamanghia,Table13,Adj is verb & NAdj & NNum,12-4,,
968,malgwamfi,Table1,N-A-Num-Dem,1-1,,hh:g:Lohr:Malgwa[239]
969,uldemeudl,Table1,N-A-Dem-Num,1-5,,hh:sd:deColombel:Ouldeme[29]
970,uldemeudl,Table5,Lg lacks numeral classifiers & Num further from noun than Dem,6-4,,
971,uldemeudl,Table6,Lg lacks numeral classifiers & Adj closer to noun than Num,7-3,,
972,uldemeudl,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
973,uldemeudl,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
974,minahna,Table4,Adj is not verb & Adj closer to noun than Dem,5-3,,
975,minahna,Table7,Adj is not verb & NAdj,8-4,,
976,minahna,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
977,minahna,Table13,Adj is not verb & NAdj & NNum,12-8,,
978,gudegde,Table7,Adj is not verb & AdjN,8-3,,
979,gudegde,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
980,gudegde,Table9,Lg lacks numeral classifiers & Num and Adj occur on different sides of noun,10-4,,
981,gudegde,Table10,Adjs are not verbs & NRel & AdjN,11-3,,
982,gudegde,Table13,Adj is not verb & AdjN & NNum,12-6,,
983,musgumug,Table7,Adj is not verb & NAdj,8-4,,
984,musgumug,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
985,musgumug,Table13,Adj is not verb & NAdj & NNum,12-8,,
986,mbarampk,Table7,Adj is not verb & NAdj,8-4,,
987,mbarampk,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
988,mbarampk,Table13,Adj is not verb & NAdj & NNum,12-8,,
989,budumabdm,Table4,Adj is not verb & Adj closer to noun than Dem,5-3,,
990,budumabdm,Table5,Lg lacks numeral classifiers & Num closer to noun than Dem,6-3,,
991,budumabdm,Table7,Adj is not verb & NAdj,8-4,,
992,budumabdm,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
993,budumabdm,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
994,budumabdm,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
995,budumabdm,Table13,Adj is not verb & NAdj & NNum,12-8,,
996,zinajia,Table4,Adj is not verb & Adj closer to noun than Dem,5-3,,
997,zinajia,Table5,Lg lacks numeral classifiers & Num closer to noun than Dem,6-3,,
998,zinajia,Table7,Adj is not verb & NAdj,8-4,,
999,zinajia,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
1000,zinajia,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
1001,zinajia,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
1002,zinajia,Table13,Adj is not verb & NAdj & NNum,12-8,,
1003,hausahau,Table7,Adj is not verb & AdjN,8-3,,
1004,hausahau,Table10,Adjs are not verbs & NRel & AdjN,11-3,,
1005,hausahau,Table13,Adj is not verb & AdjN & NNum,12-6,,
1006,peropip,Table7,Adj is not verb & NAdj,8-4,,
1007,peropip,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
1008,peropip,Table13,Adj is not verb & NAdj & NNum,12-8,,
1009,goemaiank,Table7,Adj is not verb & NAdj,8-4,,
1010,goemaiank,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
1011,goemaiank,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
1012,goemaiank,Table13,Adj is not verb & NAdj & NNum,12-8,,
1013,ngizimngi,Table1,N-A-Num-Dem,1-1,,hh:g:Schuh:Ngizim[165-166]
1014,ngizimngi,Table3,Adj is not verb & Adj closer to noun than Num,4-3,,
1015,ngizimngi,Table4,Adj is not verb & Adj closer to noun than Dem,5-3,,
1016,ngizimngi,Table5,Lg lacks numeral classifiers & Num closer to noun than Dem,6-3,,
1017,ngizimngi,Table6,Lg lacks numeral classifiers & Adj closer to noun than Num,7-3,,
1018,ngizimngi,Table7,Adj is not verb & NAdj,8-4,,
1019,ngizimngi,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
1020,ngizimngi,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
1021,ngizimngi,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
1022,ngizimngi,Table13,Adj is not verb & NAdj & NNum,12-8,,
1023,paapqa,Table7,Adj is not verb & AdjN,8-3,,
1024,paapqa,Table9,Lg lacks numeral classifiers & Num and Adj occur on different sides of noun,10-4,,
1025,paapqa,Table10,Adjs are not verbs & NRel & AdjN,11-3,,
1026,paapqa,Table13,Adj is not verb & AdjN & NNum,12-6,,
1027,miyamkf,Table1,Dem-N-A-Num,1-3,"While the formula given by Schuh (1998: 277) shows position for adjectives both before and after the noun, he says (p. 257) that the preferred position for adjectivs is after the noun.","hh:g:Schuh:Miya[257, 277]"
1028,miyamkf,Table3,Adj is not verb & Adj closer to noun than Num,4-3,,
1029,miyamkf,Table7,Adj is not verb & NAdj,8-4,,
1030,miyamkf,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
1031,miyamkf,Table13,Adj is not verb & NAdj & NNum,12-8,,
1032,kemantahg,Table7,Adj is not verb & AdjN,8-3,,
1033,kemantahg,Table10,Adjs are not verbs & RelN & AdjN,11-1,,
1034,sidaamasid,Table1,Dem-Num-A-N,1-2,,eballiso2009:52629[513]
1035,sidaamasid,Table3,Adj is not verb & Adj closer to noun than Num,4-3,,
1036,sidaamasid,Table4,Adj is not verb & Adj closer to noun than Dem,5-3,,
1037,sidaamasid,Table5,Lg lacks numeral classifiers & Num closer to noun than Dem,6-3,,
1038,sidaamasid,Table6,Lg lacks numeral classifiers & Adj closer to noun than Num,7-3,,
1039,sidaamasid,Table7,Adj is not verb & AdjN,8-3,,
1040,sidaamasid,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
1041,sidaamasid,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
1042,sidaamasid,Table10,Adjs are not verbs & RelN & AdjN,11-1,,
1043,sidaamasid,Table13,Adj is not verb & AdjN & NumN,12-5,,
1044,qafaraar,Table7,Adj is verb & AdjN,8-1,,
1045,qafaraar,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
1046,qafaraar,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
1047,qafaraar,Table13,Adj is verb & AdjN & NumN,12-1,,
1048,baysobsw,Table1,Dem-N-Num-A,1-7,"Adjectives more often precede the noun in Bayso, but more often follow if there is another modifier (Hayward 1979: 118).",eballiso2009:55060[118]
1049,rendillerel,Table1,N-Dem-Num-A,1-10,,zurich:Heine1976-2[196]
1050,rendillerel,Table3,Adj is not verb & Adj further from noun than Num,4-4,,
1051,rendillerel,Table4,Adj is not verb & Adj further from noun than Dem,5-4,,
1052,rendillerel,Table5,Lg lacks numeral classifiers & Num further from noun than Dem,6-4,,
1053,rendillerel,Table6,Lg lacks numeral classifiers & Adj further from noun than Num,7-4,,
1054,rendillerel,Table7,Adj is not verb & NAdj,8-4,,
1055,rendillerel,Table8,Lg lacks numeral classifiers & Num and Dem occur on same side of noun,9-3,,
1056,rendillerel,Table9,Lg lacks numeral classifiers & Num and Adj occur on same side of noun,10-3,,
1057,rendillerel,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
1058,rendillerel,Table13,Adj is not verb & NAdj & NNum,12-8,,
1059,somalisom,Table7,Adj is not verb & NAdj,8-4,,
1060,somalisom,Table10,Adjs are not verbs & NRel & NAdj,11-4,,
